verb,cluster,id,status,text
stick,literal,wsj05:7101,U,"This is going to give them a real opportunity to raise prices , '' he says , noting past price rises have n't stuck "
stick,literal,wsj14:2342,U,"Phillip Williams , vice-chairman of Times Mirror Co . , publisher of the Los Angeles Times and Newsday , among other newspapers , would n't predict whether the price increase would stick , because he said it would depend on market conditions more than three months from now "
stick,literal,wsj16:2438,U,"It 's stuck , and the thing that will break it out of its quagmire is cumulative evidence that the economy is indeed slowing down , '' he said "
stick,literal,wsj17:10850,L,Another ad for a toilet-bowl cleaner is shot from inside the toilet so you can watch a wife urge her husband to stick his head inside the bowl to see how clean she got it 
stick,literal,wsj17:9157,L,"He tried again , and his next ball stuck firmly in the net twine for an unlikely -- and maybe unprecedented -- double fault "
stick,literal,wsj18:4465,U,"Some of these consumers will stick to cosmetic alternatives like Minnetonka 's Foltene and Flowlin , made by Japan 's Shiseido Co "
stick,literal,wsj18:6389,U,But the Park Service stuck to its guns and did virtually nothing 
stick,literal,wsj20:5702,U,"One director argues that there are clear limits on how far the board will flex its muscle , saying it will stick to issues directly affecting the shape of the board and management succession , rather than getting into strategic affairs "
stick,literal,wsj21:5279,U,Other investors are sticking it out -- but not necessarily because they want to 
stick,literal,wsj24:4557,U,One of the things I 've stuck to over the year s is a cherished isolation 
stick,literal,wsj26:8284,L,"When these components , known as antigens , are added to infected blood , they stick to antibodies in the blood , causing an easily detectable reaction "
stick,literal,wsj29:2938,U,"That increase stuck with other buyers , and several steel companies went to auto makers for increases of at least 5 % "
stick,literal,wsj31:6232,L,Or marvelously grisly -LRB- like Trotsky careening around with his assassin 's pickax stuck in his head ; or the male hustler brutally bludgeoning Latin heartthrob Ramon Novarro -RRB- 
stick,literal,wsj34:4863,L,"What 's more , the trucks he is pushing have a checkered history: Early versions broke down , got stuck in the mud and languished in fields waiting to be fixed "
stick,literal,wsj39:1030,U,"He or she should discuss possible leads , and act as a gentle probe if the out-of-work mate becomes stuck "
strike,nonliteral,wsj05:6555,N,"Born and raised in India and educated at Harvard , the young documentary maker visited Bombay and was struck by the numbers of children living in the street "
strike,nonliteral,wsj16:10466,N,Triple mileage has struck another blow to the coupon market 
strike,nonliteral,wsj18:5297,N,"Even if Najibullah ca n't hang onto power , he may now be able to strike a better arrangement for a coalition government with a more compromising Pakistan "
strike,nonliteral,wsj21:1836,L,"Donald Kessler , a project scientist at NASA 's Johnson Space Center , told an international conference on space pollution that a particle could strike and damage a spacecraft "
strike,nonliteral,wsj24:7039,N,"The whole , rotting campaign-law edifice -- excepting the required disclosure of contributors -- should be struck down before it further damages the political process "
strike,nonliteral,wsj36:2768,N,"The telephone companies generally have been restrained from striking out against such services because of First Amendment concerns and because , as public utilities and monopolies , telephone companies have a duty to offer services without discrimination "
strike,nonliteral,wsj37:3723,N,"When the chairman of Santa Fe Southern Pacific Corp. flew into town a few months ago in the corporate jet , a small group of trainmen here knew they had struck a raw nerve "
strike,nonliteral,wsj38:8449,L,The black plague will have struck 
strike,nonliteral,wsj41:99,L,"Thomas McGreevy , president of the New York fathers ' rights group , adds that men do n't consider being struck as spouse abuse "
strike,nonliteral,wsj44:913,N,"Some securities analysts speculated that Pepperell and an ally , NTC Group Inc . , would strike a deal with Odyssey , enabling the three companies to share the spoils without forcing the buy-out price any higher "
strike,nonliteral,wsj47:7302,N,"But as we survey a world that is about to commemorate Good Friday , Passover and Easter , we are struck by religion 's large presence in the political affairs of secular life "
strike,nonliteral,wsj47:9075,N,"But while Lucky and Campeau have n't struck a deal for Ralph 's , Wall Street investment bankers say Macy may have: The New York retailer is said to have pre-sold Ralph 's to an unidentified leveraged buyout concern for more than $ 1 billion "
strike,nonliteral,wsj48:8015,L,"In addition , the eight-warhead missiles carry guidance systems allowing them to strike Soviet targets precisely "
strike,nonliteral,wsj49:5354,N,"Texaco made the scene with a pair of investment bankers who would later send shock waves of another sort through Wall Street: Bruce Wasserstein and Joseph Perella , who recently shook First Boston Corp. by quitting that firm and striking out on their own "
strike,nonliteral,wsj49:8648,N,It took a year and two trips to the Soviet Union to strike a deal with a literary house 
strike,nonliteral,wsj54:3062,N,The idea of having one child has struck a deeper root and less people are punished for violating the birth control plan . . . 
strike,nonliteral,wsj60:3186,N,"Also , suggestions that the Saudis are intent on rebuilding a once-huge offshore stockpile tended to `` strike some fear in some of the participants in this market , '' said Stephen W. Platt , a Chicagobased analyst for Dean Witter Reynolds Inc "
strike,nonliteral,wsj62:11148,N,It strikes me as close to impossible to read Chaucer and not come away liking the poet 
strike,nonliteral,wsj66:5723,N,The move struck some analysts as an interim one because of Mr. Thomas 's age and background 
strike,nonliteral,wsj73:2482,N,"U.K. institutional fund managers found most expect London stocks to be flat after the fiscal 1989 budget is announced , as Chancellor of the Exchequer Nigel Lawson strikes a careful balance between cutting taxes and not overstimulating the economy "
strike,nonliteral,wsj74:1792,N,"The item veto strikes me as a good idea whose time has come , along with others common in our state constitutions "
strike,nonliteral,wsj75:8564,N,The idea of having one child has struck a deeper root and less people are punished for violating the birth control plan . . . 
strike,nonliteral,wsj77:8804,N,"In other words , Mr. Pavarotti 's gorgeous tenor did n't seem to strike anyone listening as anything but gorgeous ; no one in Beijing seemed to wonder whether he was being mugged "
strike,nonliteral,wsj78:10663,N,"The insurance industry , facing mounting competition on several fronts , is undergoing a personnel and cost retrenchment such as those that have struck the securities and banking industries "
strike,nonliteral,wsj80:11136,N,"We still have the 'highly confident ' letter , '' he says , alluding to the letters from Drexel once brandished by corporate raiders to strike fear in the hearts of incumbent managements "
strike,nonliteral,wsj80:3675,N,"And with just one sibling , he has been struck by the contrast between his own small , far-flung family and the large , close-knit Arab households "
strike,nonliteral,wsj80:5528,L,She had been struck with an iron skillet 
strike,nonliteral,wsj01:2503,N,"Four new studies strongly suggest that heart disease can strike individuals with especially low amounts of high-density lipoproteins , or HDL -- the body 's so-called good cholesterol -- even if their total cholesterol level is below 200 milligrams per deciliter , an amount doctors currently think is safe "
strike,nonliteral,wsj03:7198,N,Scientists in their labs when the virus struck called reinforcements for help 
strike,nonliteral,wsj03:832,N,They have had to learn through the press about the sweet terms he had struck for himself and his small management group 
