confidence,result,source,target,text
0.0,False,strike,manager,"Greenmail is particularly worrisome -- it strikes me that when managers pay greenmail they may be violating their duties to the stockholders , '' he added "
0.5,True,strike,balance,"In trying to strike a balance , Mr. Lyng also was mindful of the potential political fallout in an election year "
0.0,False,strike,licensing,"Valerii Ignatov , Licensintorg 's general director , noted that in 25 years , the U.S.S.R. had struck only 100 licensing agreements for technology with U.S. companies "
0.0,False,strike,difference,Trainees are forcibly struck by the differences in corporate culture between their home companies and their U.S. hosts 
0.0,False,strike,Chicago,Railroad workers temporarily won the right to strike to try to block Chicago & North Western Transportation Co. 's imminent sale of 208 miles of track in Wisconsin 
0.0,False,strike,Hans,"At least three shotgun blasts struck Hans Tietmeyer 's chauffeur-driven limousine yesterday morning , police said , as he traveled from his suburban Bonn home "
1.0,False,strike,state,So we 're struck to discover that yet more state anti-tax referendums are on the ballot this November 
0.0,False,strike,beam,"Like tiny beacons at night , alligators ' eyes reflect a brilliant red when struck by a beam of light "
0.625,True,strike,deal,"Worse , one of the LDP candidates , former Construction Ministry bureaucrat Toshio Hirose , has struck a deal with the opposition Japan Socialist Party and agreed to oppose tax reform in return for its support "
0.8974358974358975,False,kill,people,"Nepal and eastern India , triggering landslides and floods and killing at least 500 people and injuring more than 3 , 000 "
0.0,False,strike,home,"American Airlines said it will establish a crew base in Miami as part of its plan to expand in the Southeast , a move that will strike into the home base of embattled Eastern Airlines "
0.5,True,strike,owner,"Stop & Shop workers struck twice to force the new owner , leveraged buy-out specialist Kohlberg Kravis , to pay usual wage rises "
0.0,False,strike,automobile,"There , in 1986 , a black youth running for his life from a gang of bat-wielding whites was struck by an automobile and killed "
0.0,False,strike,yesterday,"The National Federation of Mine , Metal and Steel Workers said miners across the country began striking yesterday for an indefinite length of time , seeking to unify labor contracts "
0.625,True,strike,deal,Some banking industry officials said that Wells Fargo might be in a position to strike an advantageous deal with federal regulators because of its well-known expertise in real estate lending 
1.0,False,strike,match,All that America inadvertently has done is strike a match in the midst of a bonfire 
0.0,False,strike,law,"Some aides to Mr. McKay also speculate that the Supreme Court , even if it strikes down the law , may include some special provision for the filing of the stillunfinished report "
0.625,True,strike,treaty,"Presented with the problem , State Department legal adviser Abraham Sofaer concluded that since Moscow never agreed to this provision , it was not bound by mistaken explications provided to the Senate , and that the U.S. and the Soviet Union were bound by the bargain struck during treaty negotiations -- even if it differed from what the president told the Senate "
0.0,False,strike,Newark,"Last year , a New Jersey appeals court , citing the state constitution , struck down Newark 's plan for twice-a-year urine tests of all police narcotics officers "
0.0,False,strike,Champion,"The International Woodworkers of America and the Western Council of Industrial Workers union struck two Champion mills where the contract recently expired , according to a Champion spokesman "
0.0,False,strike,activist,"Dukakis , expecting his lead in the polls to vanish , plans to strike an activist profile in coming weeks "
0.0,False,strike,railroad,"It was Congress that granted rail labor unions -LRB- virtually alone among unions in the U.S. -RRB- the right of `` secondary boycott , '' which allows them to strike and economically cripple railroads that are not parties to a local labor dispute "
1.0,False,strike,investor,That strikes most investors as a stupid idea 
0.0,False,strike,appeal,"The FCC 's original , broad must-carry rule , requiring cable systems to feature most local broadcast signals , was struck down by a federal appeals court here in 1985 on First Amendment grounds "
1.0,False,strike,part,"But , in another 5-4 vote , the court struck down a small part of gray-market operations , saying they are barred by a 1930 federal law "
0.0,False,strike,poison,We will proceed with our tender offer on Tuesday -LRB- today -RRB- if we get a court to strike down their amended poison pill 
0.5,True,strike,blow,"But instead of striking a blow at Ford , Honda or Toyota , the move set GM employees to sniping at each other "
0.0,False,strike,yesterday,"The latest accord with Goodyear was approved by union negotiators shortly before 15 , 000 of its members at 11 Goodyear plants were slated to strike yesterday "
0.0,False,strike,yesterday,United Rubber Workers union members at five Firestone Tire & Rubber Co. plants struck yesterday after negotiators failed to agree on a contract settlement 
1.0,False,strike,base,Israeli warplanes struck a Palestinian base in Lebanon 
1.0,False,strike,compromise,"When the OPEC ministers began their final session last night to further consider their response , they were trying to strike a last-minute compromise between two proposals "
1.0,False,strike,limit,"In an unusual move , House Speaker James Wright -LRB- D . , Texas -RRB- will seek a vote , perhaps as early as today , on a measure that would strike the limits on Alaskan oil exports contained in the bill , which had already been passed by the House and Senate "
